"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-09-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-09",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-10",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-12",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-14",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-15",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-16",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-18",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-23",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-25",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-10-31",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-01",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-03",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-04",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-05",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-06",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-07",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-08",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-10",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-13",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-14",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-15",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-17",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-18",,,,,,,,,"0.89",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-19",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-20",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-26",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-27",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-28",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-29",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-11-30",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-03",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-05",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-06",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-07",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-12",,,,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-13",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-14",,,,,,,,,"0.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-17",,,,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-21",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-22",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-23",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-26",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-27",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-28",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-29",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-30",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2020-12-31",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-01",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-02",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-03",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-04",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-05",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-07",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-09",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-10",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-12",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-13",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-14",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-16",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-22",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-23",,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-25",,,,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-27",,,,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-28",,,,,,,,,"0.80",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-29",,,,,,,,,"0.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-30",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-01-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-02",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-03",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-09",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-12",,,,,,,,,"0.81",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-13",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-15",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-16",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-19",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-20",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CASA0005","38.64294","-121.30592","39.6","2021-02-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
